Pixel;Week;RRS412;RRS443;RRS490;RRS555;KD490;ZEU;ZHL
1;week 1;NaN;NaN;NaN;NaN;NaN;87.9576950073242;35.5534286499023
1;week 2;NaN;NaN;NaN;NaN;NaN;78.5691299438477;31.5990276336670
1;week 3;0.00366583932191134;0.00500373821705580;0.00388639792799950;0.00144290132448077;0.0678940489888191;75.4947280883789;30.3308582305908
1;week 4;0.00555435568094254;0.00568204093724489;0.00440126378089190;0.00163656519725919;0.0665521025657654;73.5230865478516;29.5635643005371
1;week 5;NaN;NaN;NaN;NaN;NaN;65.4070816040039;26.4663333892822
1;week 6;0.00636465847492218;0.00640898616984487;0.00473962724208832;0.00172255502548069;0.0659692808985710;69.4204788208008;28.0419883728027
1;week 7;0.00355161377228797;0.00394239602610469;0.00330313434824348;0.00124326092191041;0.0708833038806915;63.7127265930176;25.8383941650391
1;week 8;0.00330800097435713;0.00372600089758635;0.00300200073979795;0.00137268763501197;0.0831611528992653;61.4180374145508;25.0075511932373
1;week 9;NaN;NaN;NaN;NaN;NaN;67.7741775512695;27.3368434906006
1;week 10;0.00628474680706859;0.00558858271688223;0.00433539040386677;0.00185463565867394;0.0751080662012100;72.3817977905273;29.1044178009033
1;week 11;0.00395500473678112;0.00393705489113927;0.00346843316219747;0.00206861505284905;0.102180562913418;46.7934379577637;19.7009124755859
1;week 12;0.00458765355870128;0.00435047922655940;0.00401631928980351;0.00191832811105996;0.0828166380524635;54.3707618713379;22.4453201293945
1;week 13;0.00289176101796329;0.00289983884431422;0.00297215185128152;0.00178069830872118;0.104831859469414;45.6433830261231;19.2961177825928
1;week 14;0.000970093009527773;0.00254069082438946;0.00310945999808610;0.00219102366827428;0.129736796021462;42.3383979797363;18.0408763885498
1;week 15;0.00373132387176156;0.00361640355549753;0.00405020918697119;0.00306860404089093;0.129606962203980;45.9158096313477;19.3842258453369
1;week 16;0.00381763954646885;0.00414408463984728;0.00388337438926101;0.00278955558314919;0.123086951673031;39.6873054504395;17.0962276458740
1;week 17;0.00360676622949541;0.00387773965485394;0.00350476591847837;0.00194224738515913;0.0989880859851837;45.8245201110840;19.3493862152100
1;week 18;0.00155047909356654;0.00199584523215890;0.00201139366254210;0.00252134446054697;0.241308093070984;36.5381278991699;15.7875804901123
1;week 19;0.00353007717058063;0.00387899763882160;0.00387549167498946;0.00221666973084211;0.0986484214663506;47.6628837585449;20.0236568450928
1;week 20;0.00561561202630401;0.00551499286666513;0.00483137974515557;0.00232965499162674;0.0822200402617455;57.9305305480957;23.7136440277100
1;week 21;NaN;NaN;NaN;NaN;NaN;57.1528167724609;23.4328308105469
1;week 22;0.00610155984759331;0.00566280120983720;0.00463559245690703;0.00210324116051197;0.0794207081198692;57.7219390869141;23.6483287811279
1;week 23;0.00484468089416623;0.00514882430434227;0.00464778626337647;0.00191446219105273;0.0725363269448280;60.7873306274414;24.7781162261963
1;week 24;NaN;NaN;NaN;NaN;NaN;68.1596679687500;27.6052436828613
1;week 25;NaN;NaN;NaN;NaN;NaN;66.4079589843750;26.8255271911621
1;week 26;NaN;NaN;NaN;NaN;NaN;67.1978530883789;27.1371173858643
1;week 27;0.00444167060777545;0.00500429561361671;0.00464783702045679;0.00220982916653156;0.0816249772906303;53.4682655334473;22.1086692810059
1;week 28;NaN;NaN;NaN;NaN;NaN;49.8951377868652;20.8245315551758
1;week 29;0.00350554077886045;0.00383292254991829;0.00361492298543453;0.00194552016910166;0.0927611738443375;51.1923103332520;21.2918395996094
1;week 30;0.00362776825204492;0.00405766721814871;0.00386785715818405;0.00180054514203221;0.0815421268343926;52.8529205322266;21.8863544464111
