;depth;total_chla;DVchla;X19hex;fucox;perid;zeax;combined_station;day;month;year;long_sat;lat_sat;chla_sat;RRS412;RRS443;RRS490;RRS555;sst;Datasource;Cruise;Exp
151;99.0;0.14388009;0.08504012159999999;0.03598636081;0.001981267958;0.004380207852;0.07286149076;combined_station_506;5.0;11.0;2004.0;-129.93733170000002;-15.54167004;0.051045012;0.015826606;0.011422584;0.007437979;0.001736251;24.69333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
152;78.0;0.09427659;0.05226579917;0.02432181404;0.0015959471149999999;0.0030961989080000004;0.07096926786999999;combined_station_506;5.0;11.0;2004.0;-129.93733170000002;-15.54167004;0.051045012;0.015826606;0.011422584;0.007437979;0.001736251;24.69333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
153;61.0;0.07985164;0.04374227159;0.02163992687;0.001331959887;0.002730941913;0.08437179664;combined_station_506;5.0;11.0;2004.0;-129.93733170000002;-15.54167004;0.051045012;0.015826606;0.011422584;0.007437979;0.001736251;24.69333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
154;40.0;0.0737945;0.04188580364;0.018928964740000002;0.001211088975;0.002146410261;;combined_station_506;5.0;11.0;2004.0;-129.93733170000002;-15.54167004;0.051045012;0.015826606;0.011422584;0.007437979;0.001736251;24.69333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
155;20.0;0.055532200000000004;0.026660247720000002;0.01481068003;0.001271104189;0.0017865114930000002;0.06453093466;combined_station_506;5.0;11.0;2004.0;-129.93733170000002;-15.54167004;0.051045012;0.015826606;0.011422584;0.007437979;0.001736251;24.69333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
156;4.0;0.05238131;0.027200287929999997;0.0128444728;0.000859903945;0.001011978438;0.06336579865;combined_station_506;5.0;11.0;2004.0;-129.93733170000002;-15.54167004;0.051045012;0.015826606;0.011422584;0.007437979;0.001736251;24.69333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
157;5.0;0.04690063;0.02623990856;0.011606758060000002;0.0008929785029999999;0.0009914602840000002;0.06393359896;combined_station_506;5.0;11.0;2004.0;-129.93733170000002;-15.54167004;0.051045012;0.015826606;0.011422584;0.007437979;0.001736251;24.69333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
158;5.0;0.04753934;0.02633389993;0.01159216817;0.000987278165;0.000969866725;0.06398940649;combined_station_506;5.0;11.0;2004.0;-129.93733170000002;-15.54167004;0.051045012;0.015826606;0.011422584;0.007437979;0.001736251;24.69333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
159;5.0;0.04694244;0.02596137446;0.011602561999999999;0.000981252289;0.000969856623;0.06276220763;combined_station_506;5.0;11.0;2004.0;-129.93733170000002;-15.54167004;0.051045012;0.015826606;0.011422584;0.007437979;0.001736251;24.69333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
160;150.0;0.17785981;0.1014456726;0.04222704152;0.003171261901;0.00316574483;0.04104843372;combined_station_508;6.0;11.0;2004.0;-127.9789983;-17.25000343;0.047538754;;;;;26.46333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
161;141.0;0.17296039;0.09675720179;0.04582931311;0.002784688343;0.0036959822489999994;0.04291342513;combined_station_508;6.0;11.0;2004.0;-127.9789983;-17.25000343;0.047538754;;;;;26.46333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
162;105.0;0.16871081000000002;0.10917319909999999;0.03264335628;0.002119805227;0.003316767097;0.07967753927;combined_station_508;6.0;11.0;2004.0;-127.9789983;-17.25000343;0.047538754;;;;;26.46333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
163;79.0;0.08033106;0.04691914439;0.01869810689;0.001248688713;0.00227115116;0.07015972561;combined_station_508;6.0;11.0;2004.0;-127.9789983;-17.25000343;0.047538754;;;;;26.46333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
164;60.0;0.05442495;0.02983978273;0.013496064510000001;0.000894020844;0.001527192335;0.06745557126;combined_station_508;6.0;11.0;2004.0;-127.9789983;-17.25000343;0.047538754;;;;;26.46333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
165;38.0;0.0460207;0.02548067881;0.011173795549999999;0.000762676248;0.0013498928940000002;0.06520205511999999;combined_station_508;6.0;11.0;2004.0;-127.9789983;-17.25000343;0.047538754;;;;;26.46333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
166;19.0;0.04958453;0.02728271422;0.01055111865;0.000813781458;0.001542726936;0.06337256421;combined_station_508;6.0;11.0;2004.0;-127.9789983;-17.25000343;0.047538754;;;;;26.46333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
167;299.0;0.0018684;0.0;0.0008768084350000001;0.0;0.0;0.0004943675000000001;combined_station_508;6.0;11.0;2004.0;-127.9789983;-17.25000343;0.047538754;;;;;26.46333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
168;210.0;0.07906248;0.030318328529999997;0.02681766339;0.0017524997399999999;0.0008043859209999999;0.007866186933;combined_station_508;6.0;11.0;2004.0;-127.9789983;-17.25000343;0.047538754;;;;;26.46333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
169;158.0;0.19484483;0.1043951488;0.04908378885;0.0033358808899999997;0.005479025224;0.04490042677;combined_station_508;6.0;11.0;2004.0;-127.9789983;-17.25000343;0.047538754;;;;;26.46333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
170;140.0;0.18222159;0.09660087137;0.04953056273;0.00312856447;0.0052381393699999996;0.04675626221;combined_station_508;6.0;11.0;2004.0;-127.9789983;-17.25000343;0.047538754;;;;;26.46333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
171;108.0;0.15711065;0.09588793709;0.03376012086;0.002357626544;0.0038061999160000004;0.07060247171999999;combined_station_508;6.0;11.0;2004.0;-127.9789983;-17.25000343;0.047538754;;;;;26.46333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
172;85.0;0.10632893999999998;0.0625806746;0.02396461919;0.001842935266;0.002931464788;0.06731964637;combined_station_508;6.0;11.0;2004.0;-127.9789983;-17.25000343;0.047538754;;;;;26.46333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
173;64.0;0.057538540000000006;0.03145593438;0.01517323875;0.001037402032;0.001711083366;0.06859070561;combined_station_508;6.0;11.0;2004.0;-127.9789983;-17.25000343;0.047538754;;;;;26.46333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
174;20.0;0.044946190000000004;0.02433750421;0.0101209468;0.0008666885909999999;0.0013197971799999999;0.05978656172;combined_station_508;6.0;11.0;2004.0;-127.9789983;-17.25000343;0.047538754;;;;;26.46333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
175;5.0;0.04208367;0.0231258024;0.00894892684;0.000821233973;0.000996920048;0.05129790608;combined_station_508;6.0;11.0;2004.0;-127.9789983;-17.25000343;0.047538754;;;;;26.46333333;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
176;199.0;0.04484105;0.009903045316;0.02305070466;0.001028060659;0.0008049093400000001;0.0020363946890000002;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
177;150.0;0.20515582000000002;0.11166442430000001;0.05627927883;0.004313346448;0.003397757911;0.04335770668;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
178;135.0;0.20887053;0.10922231869999999;0.06008989171;0.004596003093999999;0.004971235581;0.05329692571;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
179;105.0;0.09237390999999999;0.04911530545;0.02269753174;0.0022315626680000002;0.0030239895289999996;0.049291182419999996;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
180;79.0;0.06405164;0.03241705758;0.01521311075;0.00166385643;0.002316993814;0.04373775283;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
181;55.0;0.04640697;0.024611651300000002;0.010337981429999999;0.0010978388079999999;0.0014671891990000001;0.05136416241;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
182;39.0;0.0379529;0.01921159735;0.008879091208;0.000885614433;0.0013203100970000001;0.04708959743;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
183;20.0;0.0384481;0.02075918174;0.008114633846;0.000665958704;0.001085946909;0.049700134980000005;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
184;6.0;0.03787782;0.020492000740000002;0.007278936205;0.0;0.001047337628;0.04186831141;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
186;210.0;0.045376849999999996;0.01093381125;0.02229501616;0.0;0.0;0.002478426572;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
187;169.0;0.14596718;0.07323230011;0.044112757600000004;0.002935695299;0.0015835783819999998;0.02180018337;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
188;141.0;0.20358702;0.1058664685;0.06028369191;0.004408025888;0.005400549132999999;0.05486819493;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
189;118.0;0.12901158999999998;0.06856105539;0.03652079613;0.0028083582330000003;0.003688120053;0.05556400718;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
190;99.0;0.0789668;0.04181922461;0.01832471397;0.002058132956;0.002855947005;0.047677374710000005;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
191;75.0;0.05406149;0.02765343393;0.01288086952;0.001450009944;0.001944129975;0.046130548449999996;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
192;49.0;0.037899970000000005;0.018295075650000003;0.009484238813;0.000986581826;0.001443372125;0.04347718017;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
193;25.0;0.03468302;0.01707711424;0.007983891037;0.000933399862;0.001191089597;0.04449045457;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
194;5.0;0.03481671;0.01782465091;0.006627384872;0.000530511376;0.001140150413;0.03693836468;combined_station_561;7.0;11.0;2004.0;-125.5623316;-18.75000348;0.032201925;0.021752484;0.015483232;0.008689302;0.002141917;24.03666667;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
195;200.0;0.18441699;0.10100478199999999;0.05148131;0.0041115665869999995;0.0035673951689999994;0.0376358461;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
196;180.0;0.17987424999999999;0.10274144179999999;0.050445314320000004;0.0035260190520000003;0.003547195103;0.0541268124;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
197;150.0;0.09528956;0.023740491370000002;0.01880419175;0.0023098967180000003;0.002650880614;0.03637699532;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
198;141.0;0.047687429999999996;0.014974632140000001;0.01628009159;0.0020804876380000003;0.002076538233;0.02708148285;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
199;105.0;0.03462413;0.01043815016;0.01024590977;0.0016491254919999998;0.001208734022;0.028988960039999997;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
200;75.0;0.02237302;0.0050559655599999994;0.006969846290000001;0.0011479398270000001;0.0010390840850000001;0.018306074079999998;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
201;56.0;0.02039021;0.004521381166;0.006366538621;0.000911496457;0.000989802003;0.01710018411;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
202;25.0;0.01769608;0.0038171469030000003;0.004950674003000001;0.0007868319640000001;0.000729668673;0.01358010807;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
203;5.0;0.01753115;0.0031071670289999995;0.00444096801;0.0014868425890000002;0.000806033002;0.009062764630000001;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
205;251.0;0.03464411;0.0038740544480000004;0.02440057638;0.000871759403;0.0;0.0007491778840000001;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
206;222.0;0.12636721;0.055846228500000004;0.03963127845;0.0029240745029999998;0.0011504611040000002;0.01607897913;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
207;190.0;0.19525266000000002;0.10528266229999998;0.05586436897;0.004262824214;0.005102975185;0.04336197577;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
208;169.0;0.17454023000000002;0.09694340664000001;0.04801060416;0.00357960581;0.003985814641;0.05812881721;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
209;151.0;0.08746884;0.04013184538;0.02530242336;0.0023981742559999997;0.0027664014110000005;0.04712590288;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
210;110.0;0.0459808;0.015366943729999999;0.013890597400000003;0.0019348189390000002;0.002348699376;0.03402234068;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
211;71.0;0.02059961;0.002284681383;0.006934328897;0.0012441934959999997;0.0011768109680000002;0.018502231810000002;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
212;35.0;0.02052692;0.004432807264;0.005741292886;0.000954537658;0.0010840082420000001;0.016616206760000002;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
213;5.0;0.016905720000000003;0.003713083184;0.0042891406439999995;0.000650470176;0.0007288377509999999;0.012017037670000001;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
214;5.0;0.01664893;0.0027748552510000004;0.004149788205;0.0006378387179999999;0.000924874674;0.007961514081;combined_station_754;8.0;11.0;2004.0;-122.8956648;-20.45833687;0.024637006;0.023570925;0.016895281;0.009029419;0.001792032;14.46;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
215;201.0;0.17937972;0.09485735445;0.04922311611;0.004402929437;0.002555013061;0.03348655764;combined_station_768;9.0;11.0;2004.0;-120.3956648;-22.04167025;;;;;;9.55;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
216;140.0;0.07090793000000001;0.025250010150000002;0.02342713929;0.0025185446519999997;0.002809705538;0.032943701980000004;combined_station_768;9.0;11.0;2004.0;-120.3956648;-22.04167025;;;;;;9.55;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
217;109.0;0.04486940999999999;0.012630793990000002;0.01464859204;0.0019724522390000003;0.002146019058;0.02903636614;combined_station_768;9.0;11.0;2004.0;-120.3956648;-22.04167025;;;;;;9.55;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
218;79.0;0.03338329;0.007632130626;0.0104302647;0.001660462616;0.00158197515;0.02215203481;combined_station_768;9.0;11.0;2004.0;-120.3956648;-22.04167025;;;;;;9.55;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
219;59.0;0.029355859999999998;0.007368627863;0.008384072227000001;0.001495756194;0.001356212114;0.02256380287;combined_station_768;9.0;11.0;2004.0;-120.3956648;-22.04167025;;;;;;9.55;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
220;40.0;0.022999670000000003;0.005413884972999999;0.006839235555;0.00107566527;0.0010868215859999998;0.019407846849999997;combined_station_768;9.0;11.0;2004.0;-120.3956648;-22.04167025;;;;;;9.55;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
221;19.0;0.022023889999999997;0.005406517991;0.006129066759999999;0.001022812826;0.00099375643;0.01810650011;combined_station_768;9.0;11.0;2004.0;-120.3956648;-22.04167025;;;;;;9.55;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
222;6.0;0.02216197;0.005077552051;0.005669039184;0.00091717451;0.000931559582;0.01243165083;combined_station_768;9.0;11.0;2004.0;-120.3956648;-22.04167025;;;;;;9.55;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
224;271.0;0.02084459;0.0021764854169999998;0.015265641869999999;0.00048783345899999997;0.0;0.00046050986100000003;combined_station_769;9.0;11.0;2004.0;-120.3539981;-22.04167025;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
225;230.0;0.10852033999999999;0.0477607126;0.034185897;0.002600085188;0.0008669600000000001;0.01309113401;combined_station_769;9.0;11.0;2004.0;-120.3539981;-22.04167025;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
226;197.0;0.17290205;0.09545029275;0.048771662640000005;0.0035781601310000003;0.003810748648;0.03490930117;combined_station_769;9.0;11.0;2004.0;-120.3539981;-22.04167025;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
227;170.0;0.11094388000000001;0.055634959070000004;0.03040245988;0.0027940219700000003;0.003205576854;0.03908725803;combined_station_769;9.0;11.0;2004.0;-120.3539981;-22.04167025;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
228;131.0;0.06374188;0.023606588980000003;0.01961659318;0.0025646950799999998;0.002299882738;0.035475206839999995;combined_station_769;9.0;11.0;2004.0;-120.3539981;-22.04167025;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
229;91.0;0.031767159999999996;0.00749001457;0.010109635490000001;0.001671020669;0.001482994594;0.02156296199;combined_station_769;9.0;11.0;2004.0;-120.3539981;-22.04167025;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
230;60.0;0.023969439999999998;0.005141390787;0.007627811712000001;0.001245808546;0.001202742299;0.01809415157;combined_station_769;9.0;11.0;2004.0;-120.3539981;-22.04167025;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
231;30.0;0.020188570000000003;0.004698252257;0.005958509474;0.001030121246;0.000854036487;0.01630568672;combined_station_769;9.0;11.0;2004.0;-120.3539981;-22.04167025;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
232;5.0;0.021582360000000002;0.004729623129;0.007029297422000001;0.0010440368170000001;0.000842784882;0.01404433909;combined_station_769;9.0;11.0;2004.0;-120.3539981;-22.04167025;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
233;5.0;0.022088910000000003;0.0047898027919999996;0.007048656541;0.0009964159729999999;0.0008170633629999999;0.01398167971;combined_station_769;9.0;11.0;2004.0;-120.3539981;-22.04167025;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
234;5.0;0.02150188;0.004715108171000001;0.006867378928;0.000985689535;0.000817228856;0.0141510633;combined_station_769;9.0;11.0;2004.0;-120.3539981;-22.04167025;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
235;250.0;0.05309016999999999;0.01173710253;0.02543840051;0.00125406826;0.000848215894;0.0027210335010000005;combined_station_770;10.0;11.0;2004.0;-117.89566470000001;-23.5416703;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
236;201.0;0.13924726;0.06817681776000001;0.03961988411;0.0034469806229999998;0.0017313218330000002;0.02044848397;combined_station_770;10.0;11.0;2004.0;-117.89566470000001;-23.5416703;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
237;178.0;0.16136178;0.08348943881;0.045869956770000005;0.003845420049;0.0022075973470000003;0.027392691469999998;combined_station_770;10.0;11.0;2004.0;-117.89566470000001;-23.5416703;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
238;140.0;0.11639232;0.06486229804;0.02885535428;0.002325317268;0.0022838476550000003;0.038052874619999996;combined_station_770;10.0;11.0;2004.0;-117.89566470000001;-23.5416703;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
239;111.0;0.06674343;0.02470429944;0.02199703633;0.002455980902;0.002015635611;0.02984020696;combined_station_770;10.0;11.0;2004.0;-117.89566470000001;-23.5416703;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
240;79.0;0.04809626;0.01341014571;0.015124573800000003;0.002335134824;0.0021308964880000004;0.02603507994;combined_station_770;10.0;11.0;2004.0;-117.89566470000001;-23.5416703;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
241;60.0;0.03354184;0.004570442226;0.012651459109999999;0.0016373700819999999;0.0016337864180000002;0.01140908174;combined_station_770;10.0;11.0;2004.0;-117.89566470000001;-23.5416703;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
242;31.0;0.02610587;0.004102937389;0.008881651527;0.001347756566;0.001137079899;0.010693541550000001;combined_station_770;10.0;11.0;2004.0;-117.89566470000001;-23.5416703;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
244;240.0;0.05512305;0.013981541419999998;0.02500716666;0.0012580611479999998;0.0006259263970000001;0.0033231022069999997;combined_station_771;10.0;11.0;2004.0;-117.853998;-23.5416703;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
245;209.0;0.13241561999999998;0.06272287929;0.03880324614;0.003416055918;0.001268059147;0.01905835643;combined_station_771;10.0;11.0;2004.0;-117.853998;-23.5416703;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
246;170.0;0.14991842;0.07834070296000001;0.04277575068;0.002810825211;0.0035477452199999997;0.03623712671;combined_station_771;10.0;11.0;2004.0;-117.853998;-23.5416703;;;;;;;http://www.obs-vlfr.fr/proof/vt/op/ec/biosope/bio.htm;;Biosope
